# This document gives the data used to make Figure 3(a) in the accompanying
# LIGO Document LIGO-P1200087.  It is derived as the concatenation of the files
# PlotRatesData-HundredSlideBkg-NoEvent.txt and 
# PlotRatesData-ExtendedBkg-NoEvent.txt from LIGO Document P1100034;
# see that document for more details.
#
# For questions regarding the use of this material, please contact the LSC
# spokesperson Gabriela Gonzalez <gonzalez@lsu.edu> and the Virgo 
# spokesperson Jean-Yves Vinet <Jean-Yves.Vinet@oca.eu>.
#
# Combined NewSNR	Cumulative Rate (yr^-1)	y-error (+/- yr^-1)
8.008201	2252.719233	14.011363
8.008205	2252.632084	14.011092
8.008212	2252.544934	14.010821
8.008235	2252.457785	14.010550
8.008236	2252.370636	14.010279
8.008241	2252.283487	14.010008
8.008243	2252.196338	14.009737
8.008254	2252.109188	14.009466
8.008254	2252.022039	14.009195
8.008265	2251.934890	14.008924
8.008271	2251.847741	14.008653
8.008288	2251.760592	14.008382
8.008290	2251.673443	14.008111
8.008310	2251.586293	14.007840
8.008313	2251.499144	14.007569
8.008315	2251.411995	14.007297
8.008324	2251.324846	14.007026
8.008379	2251.237697	14.006755
8.008402	2251.150547	14.006484
8.008403	2251.063398	14.006213
8.008410	2250.976249	14.005942
8.008418	2250.889100	14.005671
8.008427	2250.801951	14.005400
8.008432	2250.714802	14.005128
8.008461	2250.627652	14.004857
8.008467	2250.540503	14.004586
8.008504	2250.453354	14.004315
8.008506	2250.366205	14.004044
8.008508	2250.279056	14.003773
8.008509	2250.191906	14.003501
8.008524	2250.104757	14.003230
8.008545	2250.017608	14.002959
8.008550	2249.930459	14.002688
8.008564	2249.843310	14.002417
8.008565	2249.756160	14.002146
8.008566	2249.669011	14.001874
8.008593	2249.581862	14.001603
8.008601	2249.494713	14.001332
8.008603	2249.407564	14.001061
8.008608	2249.320415	14.000789
8.008609	2249.233265	14.000518
8.008613	2249.146116	14.000247
8.008637	2249.058967	13.999976
8.008648	2248.971818	13.999705
8.008649	2248.884669	13.999433
8.008650	2248.797519	13.999162
8.008661	2248.710370	13.998891
8.008670	2248.623221	13.998619
8.008675	2248.536072	13.998348
8.008682	2248.448923	13.998077
8.008693	2248.361774	13.997806
8.008703	2248.274624	13.997534
8.008709	2248.187475	13.997263
8.008721	2248.100326	13.996992
8.008724	2248.013177	13.996720
8.008742	2247.926028	13.996449
8.008752	2247.838878	13.996178
8.008763	2247.751729	13.995907
8.008765	2247.664580	13.995635
8.008804	2247.577431	13.995364
8.008811	2247.490282	13.995093
8.008818	2247.403133	13.994821
8.008858	2247.315983	13.994550
8.008878	2247.228834	13.994278
8.008880	2247.141685	13.994007
8.008882	2247.054536	13.993736
8.008921	2246.967387	13.993464
8.008931	2246.880237	13.993193
8.008932	2246.793088	13.992922
8.008945	2246.705939	13.992650
8.008949	2246.618790	13.992379
8.008952	2246.531641	13.992107
8.008964	2246.444492	13.991836
8.008965	2246.357342	13.991565
8.008969	2246.270193	13.991293
8.008970	2246.183044	13.991022
8.008975	2246.095895	13.990750
8.008979	2246.008746	13.990479
8.008984	2245.921596	13.990208
8.009008	2245.834447	13.989936
8.009030	2245.747298	13.989665
8.009050	2245.660149	13.989393
8.009058	2245.573000	13.989122
8.009075	2245.485851	13.988850
8.009085	2245.398701	13.988579
8.009106	2245.311552	13.988307
8.009107	2245.224403	13.988036
8.009124	2245.137254	13.987764
8.009161	2245.050105	13.987493
8.009165	2244.962955	13.987221
8.009178	2244.875806	13.986950
8.009181	2244.788657	13.986679
8.009221	2244.701508	13.986407
8.009224	2244.614359	13.986135
8.009224	2244.527210	13.985864
8.009228	2244.440060	13.985592
8.009246	2244.352911	13.985321
8.009271	2244.265762	13.985049
8.009274	2244.178613	13.984778
8.009276	2244.091464	13.984506
8.009278	2244.004314	13.984235
8.009280	2243.917165	13.983963
8.009281	2243.830016	13.983692
8.009282	2243.742867	13.983420
8.009288	2243.655718	13.983149
8.009345	2243.568568	13.982877
8.009357	2243.481419	13.982605
8.009357	2243.394270	13.982334
8.009410	2243.307121	13.982062
8.009421	2243.219972	13.981791
8.009421	2243.132823	13.981519
8.009424	2243.045673	13.981247
8.009427	2242.958524	13.980976
8.009430	2242.871375	13.980704
8.009442	2242.784226	13.980433
8.009450	2242.697077	13.980161
8.009469	2242.609927	13.979889
8.009471	2242.522778	13.979618
8.009471	2242.435629	13.979346
8.009472	2242.348480	13.979074
8.009486	2242.261331	13.978803
8.009493	2242.174182	13.978531
8.009515	2242.087032	13.978259
8.009525	2241.999883	13.977988
8.009527	2241.912734	13.977716
8.009527	2241.825585	13.977444
8.009535	2241.738436	13.977173
8.009559	2241.651286	13.976901
8.009563	2241.564137	13.976629
8.009576	2241.476988	13.976358
8.009578	2241.389839	13.976086
8.009587	2241.302690	13.975814
8.009600	2241.215541	13.975543
8.009602	2241.128391	13.975271
8.009614	2241.041242	13.974999
8.009699	2240.954093	13.974727
8.009701	2240.866944	13.974456
8.009705	2240.779795	13.974184
8.009713	2240.692645	13.973912
8.009713	2240.605496	13.973640
8.009727	2240.518347	13.973369
8.009732	2240.431198	13.973097
8.009733	2240.344049	13.972825
8.009734	2240.256900	13.972553
8.009761	2240.169750	13.972282
8.009763	2240.082601	13.972010
8.009767	2239.995452	13.971738
8.009768	2239.908303	13.971466
8.009782	2239.821154	13.971194
8.009792	2239.734004	13.970923
8.009794	2239.646855	13.970651
8.009804	2239.559706	13.970379
8.009809	2239.472557	13.970107
8.009812	2239.385408	13.969835
8.009817	2239.298259	13.969563
8.009839	2239.211109	13.969292
8.009849	2239.123960	13.969020
8.009853	2239.036811	13.968748
8.009871	2238.949662	13.968476
8.009875	2238.862513	13.968204
8.009878	2238.775363	13.967932
8.009881	2238.688214	13.967660
8.009881	2238.601065	13.967389
8.009885	2238.513916	13.967117
8.009905	2238.426767	13.966845
8.009908	2238.339618	13.966573
8.009911	2238.252468	13.966301
8.009915	2238.165319	13.966029
8.009928	2238.078170	13.965757
8.009928	2237.991021	13.965485
8.009976	2237.903872	13.965213
8.009980	2237.816722	13.964941
8.009987	2237.729573	13.964670
8.009991	2237.642424	13.964398
8.009993	2237.555275	13.964126
8.009994	2237.468126	13.963854
8.010001	2237.380976	13.963582
8.010002	2237.293827	13.963310
8.010011	2237.206678	13.963038
8.010025	2237.119529	13.962766
8.010056	2237.032380	13.962494
8.010060	2236.945231	13.962222
8.010061	2236.858081	13.961950
8.010062	2236.770932	13.961678
8.010082	2236.683783	13.961406
8.010132	2236.596634	13.961134
8.010136	2236.509485	13.960862
8.010149	2236.422335	13.960590
8.010157	2236.335186	13.960318
8.010163	2236.248037	13.960046
8.010168	2236.160888	13.959774
8.010177	2236.073739	13.959502
8.010179	2235.986590	13.959230
8.010188	2235.899440	13.958958
8.010200	2235.812291	13.958686
8.010207	2235.725142	13.958414
8.010208	2235.637993	13.958142
8.010208	2235.550844	13.957870
8.010211	2235.463694	13.957598
8.010217	2235.376545	13.957326
8.010218	2235.289396	13.957053
8.010243	2235.202247	13.956781
8.010249	2235.115098	13.956509
8.010260	2235.027949	13.956237
8.010262	2234.940799	13.955965
8.010271	2234.853650	13.955693
8.010287	2234.766501	13.955421
8.010293	2234.679352	13.955149
8.010321	2234.592203	13.954877
8.010323	2234.505053	13.954605
8.010328	2234.417904	13.954332
8.010339	2234.330755	13.954060
8.010351	2234.243606	13.953788
8.010356	2234.156457	13.953516
8.010360	2234.069308	13.953244
8.010371	2233.982158	13.952972
8.010384	2233.895009	13.952700
8.010392	2233.807860	13.952427
8.010398	2233.720711	13.952155
8.010404	2233.633562	13.951883
8.010407	2233.546412	13.951611
8.010419	2233.459263	13.951339
8.010421	2233.372114	13.951066
8.010427	2233.284965	13.950794
8.010432	2233.197816	13.950522
8.010479	2233.110667	13.950250
8.010481	2233.023517	13.949978
8.010495	2232.936368	13.949705
8.010505	2232.849219	13.949433
8.010523	2232.762070	13.949161
8.010538	2232.674921	13.948889
8.010542	2232.587771	13.948616
8.010542	2232.500622	13.948344
8.010542	2232.413473	13.948072
8.010551	2232.326324	13.947800
8.010555	2232.239175	13.947527
8.010556	2232.152026	13.947255
8.010558	2232.064876	13.946983
8.010561	2231.977727	13.946711
8.010571	2231.890578	13.946438
8.010588	2231.803429	13.946166
8.010591	2231.716280	13.945894
8.010608	2231.629130	13.945621
8.010623	2231.541981	13.945349
8.010629	2231.454832	13.945077
8.010643	2231.367683	13.944805
8.010659	2231.280534	13.944532
8.010674	2231.193385	13.944260
8.010678	2231.106235	13.943988
8.010689	2231.019086	13.943715
8.010690	2230.931937	13.943443
8.010693	2230.844788	13.943171
8.010700	2230.757639	13.942898
8.010701	2230.670489	13.942626
8.010712	2230.583340	13.942354
8.010715	2230.496191	13.942081
8.010732	2230.409042	13.941809
8.010751	2230.321893	13.941536
8.010762	2230.234743	13.941264
8.010766	2230.147594	13.940992
8.010795	2230.060445	13.940719
8.010800	2229.973296	13.940447
8.010853	2229.886147	13.940174
8.010855	2229.798998	13.939902
8.010858	2229.711848	13.939630
8.010866	2229.624699	13.939357
8.010869	2229.537550	13.939085
8.010879	2229.450401	13.938812
8.010900	2229.363252	13.938540
8.010911	2229.276102	13.938267
8.010918	2229.188953	13.937995
8.010937	2229.101804	13.937723
8.010939	2229.014655	13.937450
8.010986	2228.927506	13.937178
8.010992	2228.840357	13.936905
8.010999	2228.753207	13.936633
8.011000	2228.666058	13.936360
8.011001	2228.578909	13.936088
8.011005	2228.491760	13.935815
8.011042	2228.404611	13.935543
8.011044	2228.317461	13.935270
8.011044	2228.230312	13.934998
8.011045	2228.143163	13.934725
8.011046	2228.056014	13.934453
8.011053	2227.968865	13.934180
8.011054	2227.881716	13.933908
8.011058	2227.794566	13.933635
8.011079	2227.707417	13.933363
8.011081	2227.620268	13.933090
8.011087	2227.533119	13.932817
8.011091	2227.445970	13.932545
8.011092	2227.358820	13.932272
8.011092	2227.271671	13.932000
8.011092	2227.184522	13.931727
8.011106	2227.097373	13.931455
8.011114	2227.010224	13.931182
8.011115	2226.923075	13.930909
8.011118	2226.835925	13.930637
8.011132	2226.748776	13.930364
8.011137	2226.661627	13.930092
8.011152	2226.574478	13.929819
8.011159	2226.487329	13.929546
8.011182	2226.400179	13.929274
8.011184	2226.313030	13.929001
8.011201	2226.225881	13.928729
8.011202	2226.138732	13.928456
8.011206	2226.051583	13.928183
8.011212	2225.964434	13.927911
8.011227	2225.877284	13.927638
8.011232	2225.790135	13.927365
8.011234	2225.702986	13.927093
8.011243	2225.615837	13.926820
8.011253	2225.528688	13.926547
8.011253	2225.441538	13.926275
8.011253	2225.354389	13.926002
8.011287	2225.267240	13.925729
8.011296	2225.180091	13.925457
8.011296	2225.092942	13.925184
8.011298	2225.005793	13.924911
8.011300	2224.918643	13.924639
8.011324	2224.831494	13.924366
8.011331	2224.744345	13.924093
8.011336	2224.657196	13.923820
8.011341	2224.570047	13.923548
8.011353	2224.482897	13.923275
8.011360	2224.395748	13.923002
8.011365	2224.308599	13.922729
8.011366	2224.221450	13.922457
8.011369	2224.134301	13.922184
8.011370	2224.047151	13.921911
8.011375	2223.960002	13.921638
8.011385	2223.872853	13.921366
8.011403	2223.785704	13.921093
8.011409	2223.698555	13.920820
8.011429	2223.611406	13.920547
8.011456	2223.524256	13.920274
8.011487	2223.437107	13.920002
8.011499	2223.349958	13.919729
8.011521	2223.262809	13.919456
8.011539	2223.175660	13.919183
8.011567	2223.088510	13.918910
8.011576	2223.001361	13.918638
8.011577	2222.914212	13.918365
8.011583	2222.827063	13.918092
8.011587	2222.739914	13.917819
8.011589	2222.652765	13.917546
8.011594	2222.565615	13.917273
8.011601	2222.478466	13.917001
8.011616	2222.391317	13.916728
8.011620	2222.304168	13.916455
8.011635	2222.217019	13.916182
8.011714	2222.129869	13.915909
8.011736	2222.042720	13.915636
8.011762	2221.955571	13.915363
8.011770	2221.868422	13.915090
8.011776	2221.781273	13.914817
8.011790	2221.694124	13.914545
8.011811	2221.606974	13.914272
8.011819	2221.519825	13.913999
8.011820	2221.432676	13.913726
8.011824	2221.345527	13.913453
8.011827	2221.258378	13.913180
8.011827	2221.171228	13.912907
8.011827	2221.084079	13.912634
8.011830	2220.996930	13.912361
8.011843	2220.909781	13.912088
8.011856	2220.822632	13.911815
8.011864	2220.735483	13.911542
8.011867	2220.648333	13.911269
8.011875	2220.561184	13.910996
8.011878	2220.474035	13.910723
8.011881	2220.386886	13.910450
8.011899	2220.299737	13.910177
8.011913	2220.212587	13.909904
8.011913	2220.125438	13.909631
8.011918	2220.038289	13.909358
8.011919	2219.951140	13.909085
8.011919	2219.863991	13.908812
8.011926	2219.776842	13.908539
8.011930	2219.689692	13.908266
8.011938	2219.602543	13.907993
8.011951	2219.515394	13.907720
8.011954	2219.428245	13.907447
8.011962	2219.341096	13.907174
8.011967	2219.253946	13.906901
8.012010	2219.166797	13.906628
8.012014	2219.079648	13.906355
8.012016	2218.992499	13.906082
8.012020	2218.905350	13.905809
8.012087	2218.818201	13.905536
8.012092	2218.731051	13.905263
8.012112	2218.643902	13.904989
8.012124	2218.556753	13.904716
8.012129	2218.469604	13.904443
8.012129	2218.382455	13.904170
8.012134	2218.295305	13.903897
8.012138	2218.208156	13.903624
8.012148	2218.121007	13.903351
8.012161	2218.033858	13.903078
8.012164	2217.946709	13.902805
8.012176	2217.859559	13.902531
8.012198	2217.772410	13.902258
8.012200	2217.685261	13.901985
8.012222	2217.598112	13.901712
8.012231	2217.510963	13.901439
8.012253	2217.423814	13.901166
8.012264	2217.336664	13.900892
8.012267	2217.249515	13.900619
8.012267	2217.162366	13.900346
8.012278	2217.075217	13.900073
8.012283	2216.988068	13.899800
8.012293	2216.900918	13.899526
8.012298	2216.813769	13.899253
8.012307	2216.726620	13.898980
8.012346	2216.639471	13.898707
8.012356	2216.552322	13.898434
8.012365	2216.465173	13.898160
8.012370	2216.378023	13.897887
8.012378	2216.290874	13.897614
8.012380	2216.203725	13.897341
8.012388	2216.116576	13.897067
8.012391	2216.029427	13.896794
8.012393	2215.942277	13.896521
8.012403	2215.855128	13.896248
8.012405	2215.767979	13.895974
8.012412	2215.680830	13.895701
8.012415	2215.593681	13.895428
8.012429	2215.506532	13.895155
8.012436	2215.419382	13.894881
8.012439	2215.332233	13.894608
8.012441	2215.245084	13.894335
8.012455	2215.157935	13.894061
8.012479	2215.070786	13.893788
8.012487	2214.983636	13.893515
8.012490	2214.896487	13.893241
8.012495	2214.809338	13.892968
8.012498	2214.722189	13.892695
8.012509	2214.635040	13.892421
8.012509	2214.547891	13.892148
8.012509	2214.460741	13.891875
8.012531	2214.373592	13.891601
8.012534	2214.286443	13.891328
8.012536	2214.199294	13.891055
8.012539	2214.112145	13.890781
8.012539	2214.024995	13.890508
8.012541	2213.937846	13.890234
8.012563	2213.850697	13.889961
8.012571	2213.763548	13.889688
8.012571	2213.676399	13.889414
8.012572	2213.589250	13.889141
8.012585	2213.502100	13.888867
8.012595	2213.414951	13.888594
8.012619	2213.327802	13.888321
8.012627	2213.240653	13.888047
8.012632	2213.153504	13.887774
8.012641	2213.066354	13.887500
8.012664	2212.979205	13.887227
8.012682	2212.892056	13.886953
8.012727	2212.804907	13.886680
8.012728	2212.717758	13.886406
8.012731	2212.630609	13.886133
8.012735	2212.543459	13.885860
8.012796	2212.456310	13.885586
8.012805	2212.369161	13.885313
8.012806	2212.282012	13.885039
8.012809	2212.194863	13.884766
8.012828	2212.107713	13.884492
8.012832	2212.020564	13.884219
8.012836	2211.933415	13.883945
8.012855	2211.846266	13.883672
8.012858	2211.759117	13.883398
8.012899	2211.671967	13.883125
8.012901	2211.584818	13.882851
8.012902	2211.497669	13.882577
8.012907	2211.410520	13.882304
8.012927	2211.323371	13.882030
8.012928	2211.236222	13.881757
8.012934	2211.149072	13.881483
8.012936	2211.061923	13.881210
8.012941	2210.974774	13.880936
8.012952	2210.887625	13.880663
8.012997	2210.800476	13.880389
8.013006	2210.713326	13.880115
8.013017	2210.626177	13.879842
8.013040	2210.539028	13.879568
8.013042	2210.451879	13.879295
8.013069	2210.364730	13.879021
8.013108	2210.277581	13.878747
8.013126	2210.190431	13.878474
8.013132	2210.103282	13.878200
8.013138	2210.016133	13.877927
8.013143	2209.928984	13.877653
8.013146	2209.841835	13.877379
8.013147	2209.754685	13.877106
8.013155	2209.667536	13.876832
8.013173	2209.580387	13.876558
8.013179	2209.493238	13.876285
8.013185	2209.406089	13.876011
8.013238	2209.318940	13.875737
8.013241	2209.231790	13.875464
8.013244	2209.144641	13.875190
8.013251	2209.057492	13.874916
8.013257	2208.970343	13.874643
8.013258	2208.883194	13.874369
8.013259	2208.796044	13.874095
8.013261	2208.708895	13.873822
8.013266	2208.621746	13.873548
8.013267	2208.534597	13.873274
8.013277	2208.447448	13.873000
8.013280	2208.360299	13.872727
8.013281	2208.273149	13.872453
8.013298	2208.186000	13.872179
8.013299	2208.098851	13.871905
8.013333	2208.011702	13.871632
8.013334	2207.924553	13.871358
8.013342	2207.837403	13.871084
8.013349	2207.750254	13.870810
8.013359	2207.663105	13.870537
8.013365	2207.575956	13.870263
8.013367	2207.488807	13.869989
8.013370	2207.401658	13.869715
8.013377	2207.314508	13.869441
8.013383	2207.227359	13.869168
8.013388	2207.140210	13.868894
8.013397	2207.053061	13.868620
8.013411	2206.965912	13.868346
8.013414	2206.878762	13.868072
8.013415	2206.791613	13.867799
8.013419	2206.704464	13.867525
8.013420	2206.617315	13.867251
8.013425	2206.530166	13.866977
8.013429	2206.443017	13.866703
8.013432	2206.355867	13.866429
8.013451	2206.268718	13.866156
8.013457	2206.181569	13.865882
8.013469	2206.094420	13.865608
8.013477	2206.007271	13.865334
8.013493	2205.920121	13.865060
8.013493	2205.832972	13.864786
8.013500	2205.745823	13.864512
8.013508	2205.658674	13.864238
8.013516	2205.571525	13.863964
8.013523	2205.484376	13.863691
8.013554	2205.397226	13.863417
8.013554	2205.310077	13.863143
8.013583	2205.222928	13.862869
8.013591	2205.135779	13.862595
8.013593	2205.048630	13.862321
8.013598	2204.961480	13.862047
8.013602	2204.874331	13.861773
8.013625	2204.787182	13.861499
8.013635	2204.700033	13.861225
8.013653	2204.612884	13.860951
8.013668	2204.525734	13.860677
8.013674	2204.438585	13.860403
8.013683	2204.351436	13.860129
8.013728	2204.264287	13.859855
8.013740	2204.177138	13.859581
8.013750	2204.089989	13.859307
8.013751	2204.002839	13.859033
8.013780	2203.915690	13.858759
8.013787	2203.828541	13.858485
8.013790	2203.741392	13.858211
8.013792	2203.654243	13.857937
8.013814	2203.567093	13.857663
8.013828	2203.479944	13.857389
8.013840	2203.392795	13.857115
8.013858	2203.305646	13.856841
8.013863	2203.218497	13.856567
8.013879	2203.131348	13.856293
8.013904	2203.044198	13.856019
8.013910	2202.957049	13.855745
8.013915	2202.869900	13.855471
8.013924	2202.782751	13.855197
8.013938	2202.695602	13.854923
8.013958	2202.608452	13.854649
8.013959	2202.521303	13.854374
8.013963	2202.434154	13.854100
8.013977	2202.347005	13.853826
8.013978	2202.259856	13.853552
8.013983	2202.172707	13.853278
8.013990	2202.085557	13.853004
8.013998	2201.998408	13.852730
8.014018	2201.911259	13.852456
8.014036	2201.824110	13.852182
8.014041	2201.736961	13.851907
8.014049	2201.649811	13.851633
8.014051	2201.562662	13.851359
8.014059	2201.475513	13.851085
8.014078	2201.388364	13.850811
8.014089	2201.301215	13.850537
8.014098	2201.214066	13.850262
8.014115	2201.126916	13.849988
8.014116	2201.039767	13.849714
8.014126	2200.952618	13.849440
8.014128	2200.865469	13.849166
8.014137	2200.778320	13.848891
8.014165	2200.691170	13.848617
8.014165	2200.604021	13.848343
8.014169	2200.516872	13.848069
8.014172	2200.429723	13.847795
8.014176	2200.342574	13.847520
8.014179	2200.255425	13.847246
8.014181	2200.168275	13.846972
8.014193	2200.081126	13.846698
8.014195	2199.993977	13.846423
8.014209	2199.906828	13.846149
8.014222	2199.819679	13.845875
8.014255	2199.732529	13.845601
8.014258	2199.645380	13.845326
8.014308	2199.558231	13.845052
8.014313	2199.471082	13.844778
